FactID,Val,Year,ISO-alpha2 Code,UN Region Name,UN Sub-region Name,Country,ThemeID,Theme_text,IndmetaID,indmeta_text,Age,Gender,Residency,Unit,Link,Reference,Download_date
3.4.1EE2004,8.4,2004,EE,Europe,Northern Europe,Estonia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1HU2005,8.4,2005,HU,Europe,Eastern Europe,Hungary,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1EG2004,8.6,2004,EG,Africa,Northern Africa,Egypt,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1GB2004,8.6,2004,GB,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1DM2005,8.7,2005,DM,Americas,Latin America and the Caribbean,Dominica,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1UZ2005,8.8,2005,UZ,Asia,Central Asia,Uzbekistan,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1LT2004,8.9,2004,LT,Europe,Northern Europe,Lithuania,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1PY2005,8.9,2005,PY,Americas,Latin America and the Caribbean,Paraguay,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1ES2004,9,2004,ES,Europe,Southern Europe,Spain,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1BY2005,9,2005,BY,Europe,Eastern Europe,Belarus,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1DE2005,9,2005,DE,Europe,Western Europe,Germany,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1IT2004,9.1,2004,IT,Europe,Southern Europe,Italy,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1US2004,9.1,2004,US,Americas,Northern America,United States of America,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1DK2004,9.2,2004,DK,Europe,Northern Europe,Denmark,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1BB2005,9.3,2005,BB,Americas,Latin America and the Caribbean,Barbados,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1SA2004,9.4,2004,SA,Asia,Western Asia,Saudi Arabia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1NE2004,9.4,2004,NE,Africa,Sub-Saharan Africa,Niger,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1PL2004,9.5,2004,PL,Europe,Eastern Europe,Poland,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1KZ2004,9.6,2004,KZ,Asia,Central Asia,Kazakhstan,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1MR2005,9.6,2005,MR,Africa,Sub-Saharan Africa,Mauritania,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1SI2005,9.8,2005,SI,Europe,Southern Europe,Slovenia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1PT2004,9.9,2004,PT,Europe,Southern Europe,Portugal,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1PH2005,9.9,2005,PH,Asia,South-eastern Asia,Philippines,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1AG2004,10,2004,AG,Americas,Latin America and the Caribbean,Antigua and Barbuda,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1PG2005,10,2005,PG,Oceania,Melanesia,Papua New Guinea,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1PL2005,10.3,2005,PL,Europe,Eastern Europe,Poland,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1BS2004,10.4,2004,BS,Americas,Latin America and the Caribbean,Bahamas,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1MH2005,10.4,2005,MH,Oceania,Micronesia,Marshall Islands,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1TO2005,10.4,2005,TO,Oceania,Polynesia,Tonga,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1EE2005,10.5,2005,EE,Europe,Northern Europe,Estonia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1MT2004,10.6,2004,MT,Europe,Southern Europe,Malta,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1LV2004,10.7,2004,LV,Europe,Northern Europe,Latvia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1VN2005,10.7,2005,VN,Asia,South-eastern Asia,Viet Nam,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1GD2005,10.7,2005,GD,Americas,Latin America and the Caribbean,Grenada,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1CO2005,10.7,2005,CO,Americas,Latin America and the Caribbean,Colombia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1GR2004,10.8,2004,GR,Europe,Southern Europe,Greece,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1SD2004,10.8,2004,SD,Africa,Northern Africa,Sudan,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1BE2004,10.9,2004,BE,Europe,Western Europe,Belgium,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1FJ2005,10.9,2005,FJ,Oceania,Melanesia,Fiji,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1CZ2005,11,2005,CZ,Europe,Eastern Europe,Czechia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1ET2005,11,2005,ET,Africa,Sub-Saharan Africa,Ethiopia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1ML2004,11.1,2004,ML,Africa,Sub-Saharan Africa,Mali,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1PK2004,11.1,2004,PK,Asia,Southern Asia,Pakistan,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1BO2005,11.1,2005,BO,Americas,Latin America and the Caribbean,Bolivia (Plurinational State of),3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1SE2004,11.3,2004,SE,Europe,Northern Europe,Sweden,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1MY2005,11.3,2005,MY,Asia,South-eastern Asia,Malaysia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1JM2005,11.4,2005,JM,Americas,Latin America and the Caribbean,Jamaica,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1UA2005,11.4,2005,UA,Europe,Eastern Europe,Ukraine,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1LV2005,11.6,2005,LV,Europe,Northern Europe,Latvia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1RU2004,11.7,2004,RU,Europe,Eastern Europe,Russian Federation,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1EG2005,12.1,2005,EG,Africa,Northern Africa,Egypt,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1IL2004,12.2,2004,IL,Asia,Western Asia,Israel,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1CZ2004,12.3,2004,CZ,Europe,Eastern Europe,Czechia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1HR2005,12.4,2005,HR,Europe,Southern Europe,Croatia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1CL2004,12.5,2004,CL,Americas,Latin America and the Caribbean,Chile,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1DE2004,12.5,2004,DE,Europe,Western Europe,Germany,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1SI2004,12.5,2004,SI,Europe,Southern Europe,Slovenia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1NG2004,12.8,2004,NG,Africa,Sub-Saharan Africa,Nigeria,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1KR2005,13,2005,KR,Asia,Eastern Asia,Republic of Korea,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1YE2004,13.1,2004,YE,Asia,Western Asia,Yemen,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1IQ2005,13.1,2005,IQ,Asia,Western Asia,Iraq,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1GY2005,13.2,2005,GY,Americas,Latin America and the Caribbean,Guyana,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1SC2005,13.2,2005,SC,Africa,Sub-Saharan Africa,Seychelles,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1GA2005,13.2,2005,GA,Africa,Sub-Saharan Africa,Gabon,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1BB2004,13.3,2004,BB,Americas,Latin America and the Caribbean,Barbados,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1BF2004,13.3,2004,BF,Africa,Sub-Saharan Africa,Burkina Faso,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1CA2004,13.3,2004,CA,Americas,Northern America,Canada,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1AL2004,13.4,2004,AL,Europe,Southern Europe,Albania,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1PY2004,13.4,2004,PY,Americas,Latin America and the Caribbean,Paraguay,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1BZ2005,13.6,2005,BZ,Americas,Latin America and the Caribbean,Belize,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1MV2004,13.7,2004,MV,Asia,Southern Asia,Maldives,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
